,Usia,gender,gaji,anak
2861,58,P,3-5jt,1
2862,37,L,3-5jt,3
2863,47,P,3-5jt,5
2864,21,L,3-5jt,1
2865,46,P,3-5jt,6
2866,40,P,3-5jt,0
2867,44,L,3-5jt,2
2868,47,P,3-5jt,1
2869,55,L,3-5jt,0
2870,31,P,3-5jt,5
2871,35,P,3-5jt,3
2872,40,L,3-5jt,5
2873,20,L,3-5jt,3
2874,51,L,3-5jt,3
2875,18,L,3-5jt,3
2876,42,L,3-5jt,1
2877,40,P,3-5jt,4
2878,19,P,3-5jt,5
2879,42,L,3-5jt,1
2880,40,P,3-5jt,2
2881,23,L,3-5jt,3
2882,28,P,3-5jt,3
2883,34,L,3-5jt,6
2884,46,L,3-5jt,0
2885,60,P,3-5jt,0
2886,43,L,3-5jt,3
2887,35,L,3-5jt,2
2888,23,L,3-5jt,1
2889,55,L,3-5jt,3
2890,23,P,3-5jt,5
2891,60,P,3-5jt,1
2892,20,P,3-5jt,4
2893,58,P,3-5jt,0
2894,50,L,3-5jt,1
2895,20,L,3-5jt,5
2896,17,P,3-5jt,6
2897,57,P,3-5jt,4
2898,30,L,3-5jt,5
2899,37,P,3-5jt,2
2900,55,P,3-5jt,6
2901,49,L,3-5jt,1
2902,28,P,3-5jt,5
2903,24,L,3-5jt,5
2904,45,L,3-5jt,4
2905,20,L,3-5jt,4
2906,59,L,3-5jt,4
2907,21,L,3-5jt,4
2908,48,P,3-5jt,0
2909,48,P,3-5jt,2
2910,35,P,3-5jt,6
2911,43,L,3-5jt,4
2912,39,L,3-5jt,3
2913,22,P,3-5jt,0
2914,29,P,3-5jt,4
2915,29,L,3-5jt,0
2916,38,L,3-5jt,4
2917,37,L,3-5jt,3
2918,32,P,3-5jt,0
2919,51,P,3-5jt,2
2920,20,P,3-5jt,5
2921,25,P,3-5jt,1
2922,48,L,3-5jt,4
2923,39,P,3-5jt,3
2924,31,L,3-5jt,6
2925,52,L,3-5jt,5
2926,44,P,3-5jt,1
2927,20,P,3-5jt,4
2928,25,L,3-5jt,0
2929,20,P,3-5jt,0
2930,56,L,3-5jt,0
2931,43,P,3-5jt,6
2932,36,L,3-5jt,0
2933,29,L,3-5jt,5
2934,55,P,3-5jt,4
2935,57,L,3-5jt,2
2936,33,P,3-5jt,1
2937,47,P,3-5jt,2
2938,31,P,3-5jt,0
2939,27,L,3-5jt,4
2940,48,P,3-5jt,5
2941,24,P,3-5jt,2
2942,36,L,3-5jt,2
2943,37,P,3-5jt,2
2944,51,P,3-5jt,1
2945,21,P,3-5jt,5
2946,22,L,3-5jt,3
2947,24,P,3-5jt,4
2948,46,P,3-5jt,5
2949,53,P,3-5jt,2
2950,21,P,3-5jt,0
2951,52,L,3-5jt,6
2952,54,L,3-5jt,6
2953,26,P,3-5jt,5
2954,20,L,3-5jt,6
2955,23,L,3-5jt,0
2956,39,L,3-5jt,2
2957,45,P,3-5jt,3
2958,23,L,3-5jt,4
2959,21,P,3-5jt,2
2960,24,P,3-5jt,1
2961,54,L,3-5jt,3
2962,40,P,3-5jt,6
2963,17,L,3-5jt,1
2964,47,P,3-5jt,0
2965,53,L,3-5jt,3
2966,18,P,3-5jt,6
2967,25,L,3-5jt,6
2968,57,P,3-5jt,3
2969,58,P,3-5jt,6
2970,44,L,3-5jt,3
2971,57,L,3-5jt,4
2972,54,L,3-5jt,6
2973,48,L,3-5jt,6
2974,32,P,3-5jt,2
2975,36,L,3-5jt,2
2976,33,L,3-5jt,0
2977,21,L,3-5jt,2
2978,57,P,3-5jt,2
2979,60,P,3-5jt,1
2980,23,L,3-5jt,2
2981,25,P,3-5jt,2
2982,50,L,3-5jt,4
2983,23,L,3-5jt,5
2984,29,L,3-5jt,1
2985,54,P,3-5jt,2
2986,38,L,3-5jt,0
2987,31,L,3-5jt,4
2988,24,L,3-5jt,4
2989,20,L,3-5jt,1
2990,38,L,3-5jt,5
2991,52,P,3-5jt,1
2992,60,P,3-5jt,0
2993,27,L,3-5jt,6
2994,60,P,3-5jt,4
2995,40,L,3-5jt,2
2996,25,L,3-5jt,6
2997,35,P,3-5jt,0
2998,23,L,3-5jt,6
2999,56,L,3-5jt,1
3000,23,P,3-5jt,3
3001,53,P,3-5jt,4
3002,56,L,3-5jt,5
3003,48,L,3-5jt,3
3004,44,L,3-5jt,6
3005,36,P,3-5jt,3
3006,44,P,3-5jt,1
3007,44,L,3-5jt,4
3008,24,P,3-5jt,2
3009,44,P,3-5jt,4
3010,28,L,3-5jt,0
3011,39,P,3-5jt,6
3012,22,L,3-5jt,6
3013,23,L,3-5jt,4
3014,22,P,3-5jt,0
3015,36,L,3-5jt,1
3016,37,L,3-5jt,0
3017,29,L,3-5jt,3
3018,51,P,3-5jt,6
3019,28,L,3-5jt,4
3020,21,L,3-5jt,1
3021,51,L,3-5jt,2
3022,37,P,3-5jt,5
3023,50,L,3-5jt,1
3024,56,L,3-5jt,4
3025,53,P,3-5jt,3
3026,36,L,3-5jt,0
3027,28,P,3-5jt,0
3028,20,L,3-5jt,0
3029,36,P,3-5jt,5
3030,57,L,3-5jt,2
3031,40,L,3-5jt,3
3032,43,P,3-5jt,4
3033,33,L,3-5jt,6
3034,18,P,3-5jt,2
3035,28,L,3-5jt,5
3036,37,P,3-5jt,0
3037,39,P,3-5jt,6
3038,36,L,3-5jt,1
3039,24,P,3-5jt,2
3040,23,L,3-5jt,0
3041,31,P,3-5jt,6
3042,34,L,3-5jt,6
3043,37,L,3-5jt,3
3044,50,L,3-5jt,2
3045,53,P,3-5jt,4
3046,26,L,3-5jt,6
3047,25,L,3-5jt,5
3048,23,L,3-5jt,5
3049,34,P,3-5jt,6
3050,49,P,3-5jt,3
3051,57,L,3-5jt,0
3052,58,L,3-5jt,0
3053,30,P,3-5jt,6
3054,59,L,3-5jt,5
3055,33,P,3-5jt,2
3056,60,P,3-5jt,3
3057,31,L,3-5jt,1
3058,22,L,3-5jt,6
3059,47,L,3-5jt,0
3060,60,L,3-5jt,0
3061,50,P,3-5jt,5
3062,33,L,3-5jt,2
3063,33,P,3-5jt,2
3064,56,P,3-5jt,5
3065,60,P,3-5jt,5
3066,35,L,3-5jt,6
3067,46,L,3-5jt,5
3068,37,P,3-5jt,5
3069,56,P,3-5jt,5
3070,30,L,3-5jt,0
3071,20,L,3-5jt,0
3072,52,P,3-5jt,5
3073,27,P,3-5jt,5
3074,18,L,3-5jt,5
3075,54,P,3-5jt,0
3076,24,L,3-5jt,1
3077,39,P,3-5jt,5
3078,40,L,3-5jt,5
3079,55,P,3-5jt,2
3080,30,L,3-5jt,0
3081,29,L,3-5jt,2
3082,21,L,3-5jt,4
3083,39,P,3-5jt,0
3084,60,L,3-5jt,0
3085,42,L,3-5jt,2
3086,24,P,3-5jt,2
3087,59,P,3-5jt,4
3088,54,P,3-5jt,2
3089,29,L,3-5jt,4
3090,49,P,3-5jt,5
3091,21,P,3-5jt,4
3092,19,P,3-5jt,5
3093,33,L,3-5jt,5
3094,46,P,3-5jt,4
3095,57,L,3-5jt,5
3096,49,L,3-5jt,2
3097,58,L,3-5jt,5
3098,32,P,3-5jt,6
3099,18,L,3-5jt,0
3100,38,L,3-5jt,2
3101,43,P,3-5jt,5
3102,33,L,3-5jt,5
3103,55,L,3-5jt,2
3104,20,P,3-5jt,0
3105,52,P,3-5jt,1
3106,55,L,3-5jt,6
3107,35,P,3-5jt,0
3108,60,L,3-5jt,2
3109,23,L,3-5jt,5
3110,59,P,3-5jt,0
3111,25,L,3-5jt,2
3112,40,L,3-5jt,1
3113,57,P,3-5jt,6
3114,32,P,3-5jt,4
3115,29,L,3-5jt,3
3116,30,P,3-5jt,1
3117,47,P,3-5jt,3
3118,42,P,3-5jt,1
3119,21,L,3-5jt,2
3120,25,P,3-5jt,1
3121,44,L,3-5jt,5
3122,40,P,3-5jt,6
3123,54,P,3-5jt,1
3124,17,L,3-5jt,6
3125,50,P,3-5jt,3
3126,32,L,3-5jt,5
3127,34,P,3-5jt,2
3128,20,L,3-5jt,3
3129,49,P,3-5jt,1
3130,46,P,3-5jt,4
3131,20,L,3-5jt,0
3132,42,L,3-5jt,3
3133,38,P,3-5jt,1
3134,39,P,3-5jt,5
3135,37,L,3-5jt,1
3136,17,L,3-5jt,5
3137,21,L,3-5jt,6
3138,45,P,3-5jt,1
3139,20,P,3-5jt,5
3140,42,L,3-5jt,0
3141,20,P,3-5jt,4
3142,24,P,3-5jt,2
3143,32,P,3-5jt,5
3144,38,L,3-5jt,2
3145,21,P,3-5jt,2
3146,51,L,3-5jt,3
3147,22,L,3-5jt,5
3148,52,L,3-5jt,1
3149,56,P,3-5jt,1
3150,50,P,3-5jt,0
3151,38,P,3-5jt,2
3152,52,P,3-5jt,6
3153,18,L,3-5jt,3
3154,27,P,3-5jt,0
3155,40,L,3-5jt,4
3156,55,P,3-5jt,2
3157,47,L,3-5jt,0
3158,45,L,3-5jt,1
3159,17,L,3-5jt,4
3160,51,P,3-5jt,5
3161,46,P,3-5jt,4
3162,42,L,3-5jt,6
3163,28,L,3-5jt,1
3164,26,L,3-5jt,2
3165,53,L,3-5jt,3
3166,24,P,3-5jt,6
3167,26,L,3-5jt,5
3168,39,L,3-5jt,1
3169,43,L,3-5jt,6
3170,23,L,3-5jt,6
3171,20,L,3-5jt,3
3172,60,P,3-5jt,4
3173,39,P,3-5jt,4
3174,56,L,3-5jt,2
3175,32,P,3-5jt,6
3176,29,P,3-5jt,3
3177,32,L,3-5jt,0
3178,20,L,3-5jt,2
3179,51,P,3-5jt,2
3180,28,L,3-5jt,5
3181,21,P,3-5jt,3
3182,44,P,3-5jt,2
3183,52,L,3-5jt,6
3184,24,P,3-5jt,5
3185,23,L,3-5jt,4
3186,19,L,3-5jt,2
3187,57,L,3-5jt,1
3188,23,P,3-5jt,5
3189,33,P,3-5jt,2
3190,39,L,3-5jt,6
3191,54,L,3-5jt,2
3192,60,P,3-5jt,0
3193,23,P,3-5jt,0
3194,49,P,3-5jt,0
3195,43,L,3-5jt,5
3196,38,P,3-5jt,5
3197,32,L,3-5jt,2
3198,33,L,3-5jt,0
3199,26,L,3-5jt,1
3200,52,P,3-5jt,6
3201,21,P,3-5jt,4
3202,26,P,3-5jt,3
3203,19,L,3-5jt,4
3204,55,P,3-5jt,5
3205,49,L,3-5jt,6
3206,26,P,3-5jt,3
3207,56,L,3-5jt,5
3208,23,P,3-5jt,3
3209,28,L,3-5jt,1
3210,50,L,3-5jt,4
3211,38,P,3-5jt,5
3212,26,P,3-5jt,2
3213,45,L,3-5jt,2
3214,55,L,3-5jt,4
3215,36,P,3-5jt,1
3216,38,P,3-5jt,2
3217,45,P,3-5jt,2
3218,45,L,3-5jt,0
3219,43,P,3-5jt,4
3220,21,P,3-5jt,2
3221,28,L,3-5jt,3
3222,53,P,3-5jt,1
3223,56,P,3-5jt,2
3224,39,L,3-5jt,5
3225,21,P,3-5jt,3
3226,41,L,3-5jt,4
3227,48,P,3-5jt,4
3228,32,P,3-5jt,0
3229,46,P,3-5jt,1
3230,31,P,3-5jt,5
3231,54,L,3-5jt,3
3232,33,P,3-5jt,3
3233,46,P,3-5jt,3
3234,43,P,3-5jt,1
3235,43,P,3-5jt,3
3236,55,L,3-5jt,4
3237,30,L,3-5jt,2
3238,42,L,3-5jt,4
3239,22,L,3-5jt,1
3240,56,L,3-5jt,3
3241,55,L,3-5jt,2
3242,58,P,3-5jt,5
3243,33,L,3-5jt,0
3244,31,P,3-5jt,2
3245,31,P,3-5jt,2
3246,32,L,3-5jt,2
3247,37,P,3-5jt,5
3248,19,L,3-5jt,5
3249,53,P,3-5jt,3
3250,29,P,3-5jt,3
3251,55,P,3-5jt,2
3252,51,L,3-5jt,1
3253,48,L,3-5jt,4
3254,35,L,3-5jt,1
3255,41,P,3-5jt,0
3256,31,P,3-5jt,0
3257,48,P,3-5jt,4
3258,55,P,3-5jt,1
3259,35,L,3-5jt,0
3260,31,L,3-5jt,4
3261,41,P,3-5jt,3
3262,31,P,3-5jt,3
3263,24,P,3-5jt,4
3264,52,L,3-5jt,1
3265,38,P,3-5jt,5
3266,39,L,3-5jt,3
3267,44,L,3-5jt,5
3268,51,P,3-5jt,2
3269,53,L,3-5jt,3
3270,35,L,3-5jt,4
3271,58,P,3-5jt,6
3272,48,L,3-5jt,2
3273,44,L,3-5jt,1
3274,54,P,3-5jt,2
3275,23,P,3-5jt,6
3276,48,P,3-5jt,1
3277,51,L,3-5jt,6
3278,41,L,3-5jt,4
3279,22,P,3-5jt,1
3280,52,P,3-5jt,6
3281,51,P,3-5jt,2
3282,17,L,3-5jt,4
3283,35,P,3-5jt,2
3284,45,L,3-5jt,4
3285,49,P,3-5jt,3
3286,30,L,3-5jt,4
3287,48,L,3-5jt,4
3288,34,L,3-5jt,0
3289,22,L,3-5jt,3
3290,35,P,3-5jt,6
3291,50,P,3-5jt,6
3292,52,P,3-5jt,2
3293,41,L,3-5jt,1
3294,19,L,3-5jt,5
3295,50,L,3-5jt,2
3296,35,P,3-5jt,6
3297,31,P,3-5jt,0
3298,35,P,3-5jt,4
3299,30,L,3-5jt,5
3300,56,L,3-5jt,5
3301,22,P,3-5jt,0
3302,58,P,3-5jt,3
3303,60,L,3-5jt,1
3304,20,L,3-5jt,6
3305,54,P,3-5jt,1
3306,58,P,3-5jt,0
3307,35,L,3-5jt,0
3308,59,P,3-5jt,1
3309,41,P,3-5jt,3
3310,53,L,3-5jt,4
3311,49,L,3-5jt,3
3312,30,P,3-5jt,3
3313,55,P,3-5jt,6
3314,19,P,3-5jt,0
3315,17,L,3-5jt,3
3316,36,P,3-5jt,6
3317,37,P,3-5jt,2
3318,25,P,3-5jt,6
3319,28,P,3-5jt,3
3320,54,L,3-5jt,5
3321,45,L,3-5jt,4
3322,47,P,3-5jt,5
3323,43,L,3-5jt,6
3324,35,L,3-5jt,6
3325,24,P,3-5jt,0
3326,41,P,3-5jt,3
3327,57,P,3-5jt,4
3328,26,P,3-5jt,1
3329,28,P,3-5jt,6
3330,29,P,3-5jt,4
3331,27,L,3-5jt,1
3332,31,P,3-5jt,1
3333,38,L,3-5jt,6
3334,37,L,3-5jt,5
3335,36,L,3-5jt,6
3336,40,P,3-5jt,2
3337,23,P,3-5jt,2
3338,18,P,3-5jt,2
3339,41,L,3-5jt,4
3340,33,P,3-5jt,5
3341,52,P,3-5jt,1
3342,23,L,3-5jt,1
3343,42,P,3-5jt,3
3344,41,L,3-5jt,0
3345,26,P,3-5jt,0
3346,56,L,3-5jt,2
3347,39,P,3-5jt,0
3348,23,P,3-5jt,1
3349,55,P,3-5jt,0
3350,43,L,3-5jt,6
3351,17,P,3-5jt,2
3352,30,P,3-5jt,4
3353,41,P,3-5jt,5
3354,43,P,3-5jt,3
3355,39,P,3-5jt,2
3356,38,L,3-5jt,0
3357,36,L,3-5jt,3
3358,47,L,3-5jt,6
3359,32,P,3-5jt,2
3360,32,P,3-5jt,6
3361,57,P,3-5jt,0
3362,54,L,3-5jt,2
3363,50,P,3-5jt,3
3364,41,L,3-5jt,5
3365,49,L,3-5jt,6
3366,44,L,3-5jt,4
3367,55,L,3-5jt,6
3368,40,L,3-5jt,3
3369,35,P,3-5jt,3
3370,40,P,3-5jt,2
3371,48,P,3-5jt,5
3372,39,L,3-5jt,4
3373,46,L,3-5jt,6
3374,60,L,3-5jt,3
3375,17,L,3-5jt,2
3376,60,P,3-5jt,6
3377,22,L,3-5jt,6
3378,45,P,3-5jt,6
3379,32,P,3-5jt,2
3380,56,L,3-5jt,2
3381,42,L,3-5jt,4
3382,59,P,3-5jt,2
3383,20,P,3-5jt,3
3384,42,L,3-5jt,3
3385,29,P,3-5jt,1
3386,56,L,3-5jt,2
3387,17,P,3-5jt,1
3388,52,P,3-5jt,0
3389,21,L,3-5jt,0
3390,30,L,3-5jt,2
3391,22,P,3-5jt,1
3392,43,L,3-5jt,0
3393,41,L,3-5jt,0
3394,36,L,3-5jt,0
3395,21,P,3-5jt,3
3396,50,P,3-5jt,3
3397,44,P,3-5jt,3
3398,48,L,3-5jt,5
3399,45,P,3-5jt,3
3400,39,L,3-5jt,2
3401,48,P,3-5jt,3
3402,25,P,3-5jt,2
3403,34,L,3-5jt,4
3404,32,P,3-5jt,1
3405,51,P,3-5jt,1
3406,30,L,3-5jt,0
3407,20,P,3-5jt,0
3408,59,P,3-5jt,2
3409,24,P,3-5jt,3
3410,19,P,3-5jt,4
3411,40,P,3-5jt,2
3412,18,P,3-5jt,0
3413,37,P,3-5jt,0
3414,41,P,3-5jt,3
3415,36,L,3-5jt,0
3416,36,L,3-5jt,6
3417,27,P,3-5jt,3
3418,55,P,3-5jt,6
3419,18,L,3-5jt,5
3420,29,L,3-5jt,2
3421,52,P,3-5jt,6
3422,39,L,3-5jt,2
3423,17,P,3-5jt,6
3424,58,L,3-5jt,2
3425,39,L,3-5jt,4
3426,50,L,3-5jt,6
3427,57,L,3-5jt,2
3428,30,P,3-5jt,5
3429,42,L,3-5jt,1
3430,49,P,3-5jt,6
3431,22,L,3-5jt,3
3432,41,P,3-5jt,2
3433,39,L,3-5jt,6
3434,39,P,3-5jt,5
3435,59,L,3-5jt,3
3436,33,L,3-5jt,4
3437,31,L,3-5jt,2
3438,49,P,3-5jt,1
3439,36,P,3-5jt,0
3440,41,L,3-5jt,5
3441,38,L,3-5jt,5
3442,48,L,3-5jt,4
3443,39,P,3-5jt,4
3444,54,L,3-5jt,1
3445,33,P,3-5jt,6
3446,35,L,3-5jt,0
3447,25,L,3-5jt,3
3448,44,P,3-5jt,1
3449,56,L,3-5jt,2
3450,26,L,3-5jt,4
3451,53,L,3-5jt,6
3452,56,P,3-5jt,3
3453,18,P,3-5jt,3
3454,26,L,3-5jt,5
3455,31,L,3-5jt,6
3456,57,L,3-5jt,0
3457,26,L,3-5jt,4
3458,42,L,3-5jt,1
3459,37,L,3-5jt,5
3460,25,P,3-5jt,2
3461,54,L,3-5jt,6
3462,42,P,3-5jt,4
3463,22,L,3-5jt,3
3464,19,L,3-5jt,4
3465,43,P,3-5jt,2
3466,44,L,3-5jt,4
3467,23,L,3-5jt,1
3468,33,P,3-5jt,2
3469,38,L,3-5jt,2
3470,46,P,3-5jt,3
3471,45,P,3-5jt,6
3472,54,P,3-5jt,0
3473,37,L,3-5jt,2
3474,40,P,3-5jt,0
3475,29,L,3-5jt,3
3476,20,L,3-5jt,6
3477,28,L,3-5jt,0
3478,28,L,3-5jt,2
3479,51,L,3-5jt,1
3480,59,L,3-5jt,5
3481,33,L,3-5jt,3
3482,21,P,3-5jt,2
3483,22,L,3-5jt,2
3484,27,L,3-5jt,6
3485,44,P,3-5jt,4
3486,20,L,3-5jt,4
3487,33,L,3-5jt,6
3488,39,P,3-5jt,4
3489,58,P,3-5jt,0
3490,30,P,3-5jt,1
3491,53,P,3-5jt,6
3492,58,L,3-5jt,5
3493,51,L,3-5jt,0
3494,28,P,3-5jt,3
3495,50,P,3-5jt,6
3496,51,L,3-5jt,6
3497,18,P,3-5jt,1
3498,18,P,3-5jt,0
3499,47,L,3-5jt,1
3500,39,L,3-5jt,6
3501,44,P,3-5jt,5
3502,17,L,3-5jt,3
3503,23,L,3-5jt,4
3504,17,L,3-5jt,5
3505,43,L,3-5jt,3
3506,19,P,3-5jt,2
3507,47,L,3-5jt,2
3508,22,L,3-5jt,3
3509,40,P,3-5jt,1
3510,19,P,3-5jt,6
3511,52,P,3-5jt,4
3512,23,L,3-5jt,5
3513,39,P,3-5jt,0
3514,25,P,3-5jt,5
3515,17,P,3-5jt,2
3516,59,L,3-5jt,0
3517,23,L,3-5jt,6
3518,30,P,3-5jt,6
3519,55,P,3-5jt,1
3520,34,L,3-5jt,4
3521,28,P,3-5jt,5
3522,39,L,3-5jt,3
3523,50,L,3-5jt,6
3524,60,P,3-5jt,4
3525,20,P,3-5jt,3
3526,41,L,3-5jt,0
3527,34,L,3-5jt,3
3528,24,L,3-5jt,1
3529,26,P,3-5jt,6
3530,25,P,3-5jt,0
3531,24,P,3-5jt,6
3532,50,P,3-5jt,5
3533,48,P,3-5jt,5
3534,28,L,3-5jt,3
3535,27,P,3-5jt,6
3536,45,P,3-5jt,5
3537,24,L,3-5jt,4
3538,60,L,3-5jt,0
3539,36,P,3-5jt,1
3540,21,P,3-5jt,0
3541,43,L,3-5jt,1
3542,34,P,3-5jt,4
3543,47,P,3-5jt,2
3544,36,L,3-5jt,5
3545,24,L,3-5jt,3
3546,46,L,3-5jt,3
3547,49,P,3-5jt,0
3548,35,L,3-5jt,6
3549,18,L,3-5jt,6
3550,28,L,3-5jt,2
3551,22,P,3-5jt,3
3552,56,P,3-5jt,3
3553,17,L,3-5jt,2
3554,34,P,3-5jt,0
3555,52,P,3-5jt,6
3556,42,P,3-5jt,1
3557,32,P,3-5jt,0
3558,59,P,3-5jt,4
3559,51,L,3-5jt,3
3560,38,P,3-5jt,5
3561,58,L,3-5jt,1
3562,40,P,3-5jt,6
3563,48,L,3-5jt,2
3564,60,L,3-5jt,4
3565,38,P,3-5jt,0
3566,56,L,3-5jt,6
3567,31,L,3-5jt,6
3568,33,L,3-5jt,6
3569,43,P,3-5jt,0
3570,49,L,3-5jt,4
3571,57,P,3-5jt,4
3572,35,P,3-5jt,5
3573,34,P,3-5jt,3
3574,39,L,3-5jt,6
3575,26,L,3-5jt,2
3576,47,P,3-5jt,4
3577,25,P,3-5jt,3
3578,23,P,3-5jt,3
3579,17,L,3-5jt,1
3580,45,L,3-5jt,2
3581,34,P,3-5jt,6
3582,33,L,3-5jt,2
3583,34,P,3-5jt,4
3584,28,P,3-5jt,1
3585,39,P,3-5jt,6
3586,29,L,3-5jt,1
3587,56,P,3-5jt,5
3588,48,L,3-5jt,5
3589,52,L,3-5jt,5
3590,35,P,3-5jt,5
3591,52,L,3-5jt,2
3592,22,P,3-5jt,1
3593,29,L,3-5jt,2
3594,35,L,3-5jt,3
3595,52,P,3-5jt,5
3596,19,L,3-5jt,1
3597,46,L,3-5jt,2
3598,37,L,3-5jt,1
3599,46,L,3-5jt,0
3600,17,L,3-5jt,1
3601,37,P,3-5jt,6
3602,57,L,3-5jt,2
3603,40,L,3-5jt,6
3604,22,L,3-5jt,3
3605,49,L,3-5jt,6
3606,30,L,3-5jt,3
3607,56,P,3-5jt,1
3608,37,L,3-5jt,6
3609,32,L,3-5jt,4
3610,46,L,3-5jt,3
3611,21,P,3-5jt,5
3612,26,P,3-5jt,3
3613,19,L,3-5jt,1
3614,49,P,3-5jt,5
3615,57,P,3-5jt,2
3616,32,P,3-5jt,0
3617,49,L,3-5jt,1
3618,50,P,3-5jt,6
3619,42,L,3-5jt,2
3620,44,P,3-5jt,2
3621,58,L,3-5jt,3
3622,58,L,3-5jt,4
3623,60,L,3-5jt,3
3624,42,L,3-5jt,2
3625,38,L,3-5jt,0
3626,26,L,3-5jt,5
3627,53,P,3-5jt,0
3628,36,P,3-5jt,1
3629,31,P,3-5jt,2
3630,40,P,3-5jt,2
3631,43,L,3-5jt,4
3632,21,P,3-5jt,2
3633,43,P,3-5jt,1
3634,34,P,3-5jt,0
3635,53,L,3-5jt,2
3636,52,L,3-5jt,5
3637,25,L,3-5jt,0
3638,18,P,3-5jt,2
3639,21,P,3-5jt,4
3640,59,L,3-5jt,4
3641,59,L,3-5jt,2
3642,49,L,3-5jt,6
3643,56,P,3-5jt,6
3644,47,P,3-5jt,3
3645,19,L,3-5jt,5
3646,51,P,3-5jt,1
3647,41,L,3-5jt,6
3648,54,P,3-5jt,3
3649,55,P,3-5jt,4
3650,55,L,3-5jt,3
3651,48,P,3-5jt,1
3652,35,L,3-5jt,4
3653,51,P,3-5jt,4
3654,55,L,3-5jt,6
3655,18,L,3-5jt,2
3656,45,P,3-5jt,4
3657,58,L,3-5jt,5
3658,34,P,3-5jt,5
3659,35,L,3-5jt,1
3660,31,P,3-5jt,1
3661,35,L,3-5jt,2
3662,52,P,3-5jt,2
3663,40,L,3-5jt,4
3664,39,P,3-5jt,1
3665,30,P,3-5jt,4
3666,29,L,3-5jt,1
3667,35,L,3-5jt,5
3668,56,L,3-5jt,2
3669,22,P,3-5jt,5
3670,46,P,3-5jt,4
3671,39,P,3-5jt,1
3672,46,L,3-5jt,2
3673,24,L,3-5jt,4
3674,20,L,3-5jt,5
3675,44,P,3-5jt,6
3676,27,P,3-5jt,6
3677,60,L,3-5jt,3
3678,26,P,3-5jt,3
3679,18,L,3-5jt,0
3680,52,P,3-5jt,5
3681,27,L,3-5jt,6
3682,22,P,3-5jt,4
3683,58,L,3-5jt,5
3684,60,P,3-5jt,5
3685,57,L,3-5jt,0
3686,18,P,3-5jt,0
3687,40,L,3-5jt,6
3688,25,L,3-5jt,5
3689,34,L,3-5jt,5
3690,27,L,3-5jt,2
3691,50,P,3-5jt,1
3692,53,L,3-5jt,3
3693,17,P,3-5jt,6
3694,51,L,3-5jt,3
3695,25,L,3-5jt,3
3696,37,P,3-5jt,0
3697,36,L,3-5jt,3
3698,24,L,3-5jt,5
3699,34,L,3-5jt,3
3700,42,L,3-5jt,2
3701,49,P,3-5jt,5
3702,52,P,3-5jt,6
3703,59,P,3-5jt,0
3704,26,L,3-5jt,1
3705,52,L,3-5jt,1
3706,52,L,3-5jt,5
3707,33,L,3-5jt,2
3708,31,P,3-5jt,0
3709,45,L,3-5jt,6
3710,54,P,3-5jt,3
3711,24,P,3-5jt,6
3712,30,L,3-5jt,0
3713,33,L,3-5jt,0
3714,20,P,3-5jt,3
3715,46,P,3-5jt,5
3716,31,P,3-5jt,0
3717,38,P,3-5jt,5
3718,56,L,3-5jt,4
3719,53,L,3-5jt,4
3720,42,P,3-5jt,0
3721,28,L,3-5jt,5
3722,32,L,3-5jt,5
3723,41,P,3-5jt,0
3724,29,P,3-5jt,0
3725,35,P,3-5jt,1
3726,39,L,3-5jt,6
3727,60,P,3-5jt,5
3728,26,P,3-5jt,2
3729,18,P,3-5jt,4
3730,58,L,3-5jt,6
3731,55,P,3-5jt,0
3732,25,P,3-5jt,1
3733,55,P,3-5jt,1
3734,50,L,3-5jt,6
3735,26,L,3-5jt,3
3736,53,L,3-5jt,2
3737,32,L,3-5jt,0
3738,38,P,3-5jt,4
3739,51,P,3-5jt,3
3740,50,L,3-5jt,3
3741,17,P,3-5jt,4
3742,45,P,3-5jt,5
3743,42,L,3-5jt,4
3744,54,P,3-5jt,1
3745,35,P,3-5jt,5
3746,42,P,3-5jt,1
3747,54,L,3-5jt,6
3748,50,L,3-5jt,1
3749,20,P,3-5jt,1
3750,34,L,3-5jt,0
3751,29,P,3-5jt,1
3752,48,P,3-5jt,6
3753,59,P,3-5jt,3
3754,54,L,3-5jt,5
3755,41,P,3-5jt,3
3756,60,P,3-5jt,6
3757,39,P,3-5jt,3
3758,35,P,3-5jt,1
3759,57,P,3-5jt,2
3760,46,L,3-5jt,2
3761,30,L,3-5jt,4
3762,34,L,3-5jt,2
3763,44,P,3-5jt,0
3764,37,L,3-5jt,5
3765,30,L,3-5jt,4
3766,19,P,3-5jt,3
3767,33,P,3-5jt,3
3768,27,L,3-5jt,3
3769,53,L,3-5jt,5
3770,37,L,3-5jt,5
3771,21,P,3-5jt,2
3772,57,P,3-5jt,1
3773,20,L,3-5jt,5
3774,39,P,3-5jt,0
3775,17,L,3-5jt,1
3776,27,L,3-5jt,5
3777,38,P,3-5jt,1
3778,33,L,3-5jt,2
3779,52,P,3-5jt,5
3780,28,P,3-5jt,5
3781,38,L,3-5jt,5
3782,36,P,3-5jt,1
3783,32,L,3-5jt,0
3784,24,L,3-5jt,6
3785,55,L,3-5jt,0
3786,31,P,3-5jt,1
3787,18,L,3-5jt,6
3788,23,L,3-5jt,3
3789,60,L,3-5jt,2
3790,57,L,3-5jt,3
3791,42,P,3-5jt,5
3792,35,L,3-5jt,6
