,usia,gender,gaji,anak
7546,20,L,5-10jt,0
7547,35,P,5-10jt,0
7548,31,P,3-5jt,4
7549,47,P,1-3jt,0
7550,25,P,5-10jt,6
7551,30,L,5-10jt,4
7552,40,L,1-3jt,2
7553,47,P,5-10jt,6
7554,23,L,5-10jt,4
7555,25,P,5-10jt,3
7556,23,P,1-3jt,6
7557,57,L,1-3jt,3
7558,28,P,5-10jt,2
7559,38,L,5-10jt,6
7560,53,L,1-3jt,3
7561,38,L,1-3jt,0
7562,51,L,3-5jt,0
7563,35,L,3-5jt,5
7564,22,L,3-5jt,3
7565,18,L,3-5jt,6
7566,43,L,1-3jt,3
7567,57,P,5-10jt,6
7568,28,L,1-3jt,3
7569,49,P,5-10jt,5
7570,20,L,3-5jt,5
7571,58,L,1-3jt,3
7572,59,L,5-10jt,4
7573,59,L,3-5jt,3
7574,34,P,5-10jt,1
7575,45,P,5-10jt,1
7576,56,P,1-3jt,0
7577,39,L,3-5jt,3
7578,19,L,5-10jt,1
7579,51,P,1-3jt,2
7580,59,L,5-10jt,5
7581,34,L,3-5jt,6
7582,47,L,3-5jt,1
7583,27,P,3-5jt,4
7584,38,P,3-5jt,2
7585,46,P,5-10jt,1
7586,39,L,5-10jt,4
7587,31,L,3-5jt,4
7588,58,P,1-3jt,0
7589,42,P,1-3jt,3
7590,27,P,3-5jt,4
7591,18,P,1-3jt,5
7592,57,L,5-10jt,4
7593,40,L,5-10jt,4
7594,26,P,3-5jt,1
7595,27,L,1-3jt,4
7596,21,L,5-10jt,6
7597,23,P,1-3jt,6
7598,17,P,5-10jt,3
7599,32,L,3-5jt,5
7600,31,L,5-10jt,0
7601,50,L,3-5jt,0
7602,24,L,5-10jt,6
7603,47,P,5-10jt,4
7604,30,L,5-10jt,6
7605,29,P,5-10jt,3
7606,21,L,5-10jt,6
7607,29,P,1-3jt,5
7608,33,P,5-10jt,1
7609,40,P,5-10jt,6
7610,49,L,3-5jt,6
7611,38,L,1-3jt,4
7612,51,P,5-10jt,1
7613,18,L,1-3jt,4
7614,51,P,5-10jt,0
7615,32,L,3-5jt,5
7616,23,P,1-3jt,0
7617,33,L,5-10jt,2
7618,56,P,3-5jt,3
7619,32,L,5-10jt,4
7620,49,P,1-3jt,2
7621,25,L,1-3jt,4
7622,35,P,5-10jt,3
7623,31,L,5-10jt,2
7624,29,L,5-10jt,1
7625,21,L,1-3jt,6
7626,60,P,3-5jt,1
7627,40,L,1-3jt,4
7628,24,P,1-3jt,1
7629,32,P,1-3jt,4
7630,51,L,1-3jt,2
7631,59,P,1-3jt,0
7632,40,L,1-3jt,5
7633,28,P,3-5jt,3
7634,21,P,1-3jt,6
7635,54,P,3-5jt,3
7636,31,P,5-10jt,1
7637,54,P,1-3jt,0
7638,39,L,5-10jt,6
7639,33,L,1-3jt,1
7640,30,L,1-3jt,1
7641,19,L,5-10jt,5
7642,45,L,5-10jt,1
7643,44,P,3-5jt,5
7644,51,P,1-3jt,2
7645,41,P,1-3jt,0
7646,32,P,5-10jt,4
7647,48,P,1-3jt,3
7648,50,P,5-10jt,2
7649,49,P,1-3jt,1
7650,26,L,1-3jt,0
7651,49,L,5-10jt,3
7652,31,L,5-10jt,6
7653,50,P,5-10jt,3
7654,25,P,1-3jt,3
7655,22,P,3-5jt,4
7656,18,L,5-10jt,5
7657,55,P,1-3jt,1
7658,44,P,3-5jt,3
7659,54,P,1-3jt,0
7660,59,L,3-5jt,5
7661,60,L,3-5jt,6
7662,36,P,5-10jt,4
7663,55,L,5-10jt,2
7664,46,L,3-5jt,2
7665,37,P,5-10jt,3
7666,54,P,3-5jt,6
7667,18,L,1-3jt,3
7668,40,L,1-3jt,2
7669,52,L,3-5jt,1
7670,41,L,1-3jt,4
7671,53,L,5-10jt,5
7672,50,L,5-10jt,1
7673,59,P,5-10jt,0
7674,58,P,3-5jt,1
7675,40,P,1-3jt,1
7676,50,L,3-5jt,4
7677,35,P,1-3jt,1
7678,18,P,3-5jt,6
7679,28,L,5-10jt,1
7680,57,P,1-3jt,4
7681,56,P,1-3jt,1
7682,37,P,1-3jt,5
7683,41,P,5-10jt,3
7684,34,L,5-10jt,1
7685,45,L,5-10jt,2
7686,41,L,5-10jt,2
7687,37,L,3-5jt,2
7688,38,P,1-3jt,6
7689,35,P,5-10jt,3
7690,28,L,5-10jt,3
7691,43,L,3-5jt,5
7692,30,P,1-3jt,4
7693,30,L,3-5jt,3
7694,49,P,5-10jt,3
7695,50,L,5-10jt,6
7696,29,P,1-3jt,2
7697,30,L,1-3jt,6
7698,35,P,5-10jt,1
7699,41,L,1-3jt,6
7700,49,L,1-3jt,0
7701,28,P,3-5jt,0
7702,17,P,5-10jt,2
7703,50,P,5-10jt,2
7704,54,P,3-5jt,4
7705,22,P,3-5jt,4
7706,44,P,3-5jt,2
7707,36,L,1-3jt,4
7708,37,L,1-3jt,3
7709,34,P,5-10jt,4
7710,57,L,5-10jt,2
7711,31,L,3-5jt,6
7712,47,L,3-5jt,1
7713,43,L,1-3jt,2
7714,50,L,1-3jt,3
7715,35,L,3-5jt,0
7716,58,L,1-3jt,2
7717,46,L,1-3jt,4
7718,49,P,1-3jt,5
7719,36,L,3-5jt,0
7720,53,L,1-3jt,2
7721,49,P,5-10jt,6
7722,31,P,1-3jt,4
7723,45,L,5-10jt,3
7724,25,P,5-10jt,5
7725,29,P,3-5jt,6
7726,41,P,3-5jt,2
7727,28,P,3-5jt,3
7728,38,L,1-3jt,3
7729,31,L,5-10jt,0
7730,21,L,5-10jt,6
7731,17,P,1-3jt,4
7732,21,L,5-10jt,1
7733,30,P,5-10jt,4
7734,50,L,1-3jt,4
7735,29,P,5-10jt,5
7736,21,P,1-3jt,5
7737,46,P,3-5jt,2
7738,58,L,1-3jt,1
7739,44,L,3-5jt,5
7740,53,L,3-5jt,4
7741,52,P,1-3jt,5
7742,56,L,3-5jt,3
7743,19,L,1-3jt,4
7744,45,L,3-5jt,5
7745,45,L,3-5jt,3
7746,17,L,1-3jt,6
7747,28,L,3-5jt,3
7748,19,L,1-3jt,0
7749,52,P,3-5jt,3
7750,42,P,1-3jt,6
7751,17,L,5-10jt,1
7752,31,L,1-3jt,4
7753,31,P,5-10jt,2
7754,42,L,3-5jt,6
7755,37,L,5-10jt,2
7756,44,L,3-5jt,5
7757,53,P,3-5jt,3
7758,48,P,3-5jt,2
7759,32,P,3-5jt,3
7760,18,L,1-3jt,1
7761,36,L,5-10jt,1
7762,30,P,1-3jt,0
7763,32,L,1-3jt,0
7764,25,P,3-5jt,6
7765,29,P,1-3jt,3
7766,37,L,3-5jt,0
7767,38,L,1-3jt,0
7768,56,L,1-3jt,2
7769,34,L,5-10jt,2
7770,53,P,1-3jt,2
7771,52,L,5-10jt,2
7772,17,L,5-10jt,6
7773,25,L,1-3jt,0
7774,40,L,1-3jt,1
7775,54,P,5-10jt,0
7776,46,P,3-5jt,3
7777,46,P,1-3jt,2
7778,26,L,5-10jt,2
7779,51,L,5-10jt,0
7780,31,L,1-3jt,1
7781,52,P,5-10jt,4
7782,55,P,5-10jt,6
7783,17,P,1-3jt,6
7784,58,P,1-3jt,6
7785,56,P,5-10jt,6
7786,60,P,5-10jt,4
7787,23,L,5-10jt,6
7788,43,P,3-5jt,3
7789,43,L,5-10jt,3
7790,20,P,1-3jt,1
7791,56,L,3-5jt,2
7792,24,L,1-3jt,5
7793,54,P,3-5jt,5
7794,27,L,5-10jt,1
7795,37,P,1-3jt,2
7796,42,L,3-5jt,2
7797,57,L,5-10jt,6
7798,53,P,1-3jt,0
7799,34,P,1-3jt,2
7800,18,L,1-3jt,6
7801,21,P,1-3jt,4
7802,49,P,3-5jt,6
7803,50,P,5-10jt,1
7804,23,P,1-3jt,6
7805,43,P,1-3jt,1
7806,49,L,3-5jt,0
7807,49,L,5-10jt,3
7808,38,P,5-10jt,2
7809,56,L,1-3jt,2
7810,45,P,3-5jt,5
7811,48,L,5-10jt,0
7812,17,P,1-3jt,1
7813,46,L,3-5jt,1
7814,18,L,5-10jt,4
7815,50,L,5-10jt,6
7816,17,P,5-10jt,5
7817,46,L,3-5jt,4
7818,18,P,1-3jt,1
7819,19,L,5-10jt,6
7820,26,P,3-5jt,1
7821,52,P,3-5jt,0
7822,46,L,3-5jt,0
7823,33,L,3-5jt,4
7824,18,L,5-10jt,0
7825,43,L,1-3jt,4
7826,20,L,3-5jt,6
7827,27,P,5-10jt,0
7828,29,L,3-5jt,5
7829,37,L,5-10jt,4
7830,20,P,5-10jt,2
7831,46,P,1-3jt,3
7832,51,P,1-3jt,0
7833,22,P,3-5jt,1
7834,52,P,1-3jt,4
7835,51,L,5-10jt,2
7836,27,L,3-5jt,1
7837,54,L,1-3jt,6
7838,22,P,3-5jt,5
7839,28,P,1-3jt,3
7840,27,L,5-10jt,3
7841,35,L,1-3jt,4
7842,38,L,5-10jt,0
7843,42,P,1-3jt,5
7844,27,L,5-10jt,5
7845,32,P,3-5jt,5
7846,46,P,5-10jt,2
7847,24,P,1-3jt,5
7848,18,L,5-10jt,5
7849,58,P,3-5jt,1
7850,18,L,5-10jt,1
7851,38,L,3-5jt,4
7852,26,L,3-5jt,3
7853,19,L,3-5jt,1
7854,33,P,5-10jt,5
7855,36,L,3-5jt,5
7856,44,P,1-3jt,3
7857,30,P,3-5jt,0
7858,38,L,1-3jt,3
7859,24,L,5-10jt,1
7860,22,P,1-3jt,2
7861,36,L,5-10jt,2
7862,29,P,5-10jt,4
7863,37,P,5-10jt,5
7864,24,L,3-5jt,1
7865,43,L,5-10jt,3
7866,21,L,1-3jt,2
7867,43,P,1-3jt,0
7868,55,L,3-5jt,1
7869,55,L,1-3jt,0
7870,28,L,5-10jt,4
7871,41,P,1-3jt,2
7872,56,P,5-10jt,3
7873,37,P,3-5jt,1
7874,46,P,3-5jt,3
7875,28,L,5-10jt,1
7876,60,L,3-5jt,6
7877,41,L,5-10jt,2
7878,19,L,3-5jt,4
7879,36,P,1-3jt,5
7880,27,P,3-5jt,2
7881,32,P,1-3jt,0
7882,33,L,5-10jt,3
7883,41,L,3-5jt,3
7884,32,L,5-10jt,0
7885,43,P,3-5jt,6
7886,55,P,5-10jt,2
7887,48,P,5-10jt,2
7888,37,L,3-5jt,4
7889,48,L,3-5jt,1
7890,27,L,1-3jt,2
7891,43,L,3-5jt,3
7892,47,L,3-5jt,1
7893,54,L,3-5jt,3
7894,48,L,1-3jt,0
7895,20,L,5-10jt,1
7896,17,L,5-10jt,6
7897,34,P,5-10jt,0
7898,45,P,5-10jt,5
7899,57,L,1-3jt,1
7900,18,P,5-10jt,1
7901,43,L,1-3jt,1
7902,24,L,3-5jt,6
7903,46,L,3-5jt,2
7904,34,P,1-3jt,1
7905,20,L,3-5jt,3
7906,28,P,3-5jt,5
7907,59,L,5-10jt,5
7908,36,P,3-5jt,0
7909,19,P,5-10jt,5
7910,53,P,1-3jt,1
7911,29,P,5-10jt,1
7912,33,L,1-3jt,1
7913,54,P,1-3jt,5
7914,42,P,5-10jt,1
7915,26,L,3-5jt,5
7916,36,L,5-10jt,5
7917,41,L,1-3jt,0
7918,25,P,3-5jt,5
7919,42,P,3-5jt,4
7920,24,P,5-10jt,6
7921,35,L,5-10jt,3
7922,18,P,5-10jt,1
7923,23,L,5-10jt,2
7924,34,P,5-10jt,2
7925,56,P,3-5jt,2
7926,29,P,5-10jt,4
7927,44,L,5-10jt,0
7928,53,P,3-5jt,1
7929,32,L,5-10jt,5
7930,20,P,1-3jt,5
7931,23,L,5-10jt,4
7932,21,L,3-5jt,1
7933,27,P,1-3jt,1
7934,22,P,5-10jt,6
7935,50,L,3-5jt,4
7936,18,L,5-10jt,0
7937,31,P,3-5jt,2
7938,48,P,1-3jt,1
7939,46,P,3-5jt,3
7940,17,P,1-3jt,6
7941,45,L,1-3jt,3
7942,33,L,3-5jt,1
7943,31,P,5-10jt,0
7944,44,L,5-10jt,1
7945,42,P,1-3jt,1
7946,24,L,1-3jt,6
7947,55,P,3-5jt,0
7948,38,P,1-3jt,4
7949,55,P,3-5jt,6
7950,23,L,1-3jt,1
7951,33,L,3-5jt,6
7952,17,P,3-5jt,5
7953,46,P,5-10jt,3
7954,18,L,5-10jt,3
7955,58,L,5-10jt,2
7956,17,L,1-3jt,1
7957,20,P,1-3jt,0
7958,47,L,1-3jt,3
7959,53,P,3-5jt,1
7960,42,P,3-5jt,1
7961,22,L,1-3jt,5
7962,42,P,1-3jt,6
7963,60,L,5-10jt,0
7964,28,L,5-10jt,0
7965,54,P,1-3jt,6
7966,41,L,5-10jt,6
7967,38,P,5-10jt,3
7968,18,L,3-5jt,1
7969,26,L,5-10jt,5
7970,34,L,1-3jt,1
7971,18,L,5-10jt,6
7972,20,P,1-3jt,4
7973,21,P,3-5jt,6
7974,42,P,3-5jt,1
7975,39,L,3-5jt,1
7976,37,P,5-10jt,5
7977,49,L,3-5jt,4
7978,54,L,3-5jt,5
7979,54,P,5-10jt,1
7980,48,P,1-3jt,6
7981,56,P,1-3jt,2
7982,34,P,3-5jt,1
7983,23,P,5-10jt,6
7984,60,L,1-3jt,3
7985,46,P,3-5jt,1
7986,56,P,5-10jt,4
7987,41,P,1-3jt,6
7988,22,L,3-5jt,2
7989,54,L,1-3jt,5
7990,55,L,3-5jt,6
7991,32,L,3-5jt,4
7992,37,L,1-3jt,0
7993,35,L,1-3jt,1
7994,58,P,5-10jt,1
7995,56,L,3-5jt,4
7996,45,L,3-5jt,6
7997,44,L,1-3jt,6
7998,56,P,5-10jt,0
7999,47,L,3-5jt,2
8000,19,P,1-3jt,0
8001,44,L,3-5jt,6
8002,20,P,5-10jt,6
8003,34,L,3-5jt,0
8004,21,L,3-5jt,2
8005,35,P,5-10jt,6
8006,58,L,1-3jt,4
8007,24,P,1-3jt,2
8008,29,L,3-5jt,0
8009,20,L,5-10jt,4
8010,46,L,3-5jt,3
8011,35,L,5-10jt,1
8012,46,P,3-5jt,3
8013,49,L,1-3jt,4
8014,43,P,5-10jt,5
8015,33,L,1-3jt,3
8016,41,P,5-10jt,0
8017,55,P,1-3jt,1
8018,55,L,3-5jt,5
8019,53,L,5-10jt,3
8020,52,P,5-10jt,1
8021,38,P,3-5jt,5
8022,49,P,1-3jt,2
8023,51,P,5-10jt,2
8024,35,P,1-3jt,3
8025,21,L,1-3jt,0
8026,36,L,3-5jt,5
8027,29,P,3-5jt,4
8028,50,P,5-10jt,3
8029,37,P,3-5jt,3
8030,27,P,1-3jt,4
8031,20,P,3-5jt,5
8032,49,P,5-10jt,1
8033,20,L,3-5jt,4
8034,49,P,1-3jt,2
8035,21,L,3-5jt,2
8036,31,P,3-5jt,4
8037,50,L,3-5jt,2
8038,42,L,1-3jt,6
8039,51,P,1-3jt,3
8040,18,L,1-3jt,4
8041,52,L,3-5jt,2
8042,28,P,5-10jt,3
8043,31,L,5-10jt,4
8044,45,P,3-5jt,4
8045,51,P,3-5jt,2
8046,52,P,3-5jt,0
8047,53,P,5-10jt,4
8048,58,P,5-10jt,6
8049,19,L,1-3jt,4
8050,22,P,5-10jt,4
8051,37,P,1-3jt,3
8052,52,L,5-10jt,0
8053,44,P,1-3jt,2
8054,59,P,3-5jt,3
8055,51,L,1-3jt,2
8056,43,P,3-5jt,4
8057,22,L,5-10jt,2
8058,26,L,1-3jt,0
8059,34,L,1-3jt,0
8060,23,P,5-10jt,0
8061,31,L,3-5jt,5
8062,48,L,3-5jt,3
8063,31,L,5-10jt,2
8064,48,L,5-10jt,2
8065,52,L,3-5jt,4
8066,42,L,5-10jt,5
8067,21,P,5-10jt,4
8068,31,L,1-3jt,6
8069,37,L,1-3jt,6
8070,27,P,3-5jt,1
8071,28,P,1-3jt,1
8072,21,P,3-5jt,4
8073,37,L,3-5jt,5
8074,60,P,3-5jt,2
8075,55,L,3-5jt,5
8076,58,P,1-3jt,6
8077,41,L,1-3jt,2
8078,42,P,1-3jt,3
8079,37,L,5-10jt,3
8080,39,L,1-3jt,5
8081,27,P,1-3jt,5
8082,22,L,5-10jt,4
8083,24,L,5-10jt,0
8084,57,P,5-10jt,6
8085,36,P,1-3jt,6
8086,34,P,1-3jt,1
8087,42,P,1-3jt,4
8088,31,L,3-5jt,1
8089,17,L,1-3jt,4
8090,25,P,3-5jt,1
8091,22,P,1-3jt,6
8092,34,P,5-10jt,4
8093,30,L,5-10jt,2
8094,35,L,3-5jt,5
8095,26,P,1-3jt,0
8096,54,L,5-10jt,5
8097,34,L,1-3jt,5
8098,38,L,5-10jt,5
8099,32,P,3-5jt,5
8100,54,P,5-10jt,0
8101,17,P,5-10jt,6
8102,49,L,1-3jt,6
8103,18,L,5-10jt,2
8104,53,P,5-10jt,0
8105,18,L,5-10jt,1
8106,43,P,3-5jt,0
8107,50,L,5-10jt,0
8108,44,L,3-5jt,3
8109,60,P,5-10jt,3
8110,36,L,5-10jt,1
8111,58,P,1-3jt,0
8112,22,P,5-10jt,1
8113,58,P,5-10jt,4
8114,56,P,1-3jt,2
8115,22,L,3-5jt,1
8116,34,P,3-5jt,5
8117,21,P,3-5jt,5
8118,31,P,5-10jt,4
8119,20,P,1-3jt,3
8120,20,L,1-3jt,6
8121,44,P,5-10jt,5
8122,55,L,3-5jt,5
8123,55,P,3-5jt,6
8124,19,P,3-5jt,0
8125,60,P,1-3jt,6
8126,40,P,1-3jt,6
8127,35,L,3-5jt,0
8128,53,P,1-3jt,6
8129,30,P,1-3jt,3
8130,45,L,3-5jt,5
8131,56,P,5-10jt,1
8132,40,L,1-3jt,0
8133,51,P,5-10jt,4
8134,30,P,1-3jt,3
8135,60,L,3-5jt,3
8136,43,P,5-10jt,4
8137,28,L,5-10jt,2
8138,60,P,3-5jt,2
8139,24,L,3-5jt,4
8140,26,P,5-10jt,6
8141,31,P,3-5jt,1
8142,41,P,1-3jt,2
8143,60,L,5-10jt,1
8144,32,L,3-5jt,2
8145,23,P,1-3jt,5
8146,38,L,3-5jt,6
8147,50,P,1-3jt,1
8148,28,L,5-10jt,3
8149,50,L,1-3jt,5
8150,39,P,5-10jt,1
8151,58,P,5-10jt,5
8152,35,L,1-3jt,6
8153,50,P,1-3jt,4
8154,49,P,1-3jt,1
8155,35,P,5-10jt,2
8156,51,P,5-10jt,2
8157,55,P,1-3jt,1
8158,29,P,3-5jt,6
8159,52,P,5-10jt,3
8160,39,P,5-10jt,0
8161,57,P,1-3jt,0
8162,47,P,5-10jt,0
8163,35,L,5-10jt,4
8164,49,L,1-3jt,0
8165,29,P,3-5jt,5
8166,21,P,1-3jt,1
8167,48,P,5-10jt,3
8168,56,P,5-10jt,4
8169,41,P,1-3jt,0
8170,41,P,3-5jt,2
8171,25,L,1-3jt,2
8172,42,P,5-10jt,0
8173,27,P,5-10jt,1
8174,54,P,3-5jt,3
8175,39,L,5-10jt,4
8176,29,P,1-3jt,1
8177,37,P,1-3jt,6
8178,57,P,5-10jt,3
8179,19,L,3-5jt,5
8180,46,L,1-3jt,0
8181,23,P,1-3jt,1
8182,56,P,3-5jt,6
8183,21,P,5-10jt,0
8184,29,P,3-5jt,2
8185,20,P,5-10jt,6
8186,46,P,5-10jt,2
8187,28,L,1-3jt,6
8188,37,L,5-10jt,5
8189,58,P,5-10jt,3
8190,20,L,3-5jt,4
8191,19,L,1-3jt,1
8192,39,P,5-10jt,1
8193,52,P,3-5jt,5
8194,57,L,5-10jt,3
8195,28,P,5-10jt,0
8196,32,P,1-3jt,1
8197,38,L,5-10jt,0
8198,27,P,1-3jt,0
8199,50,L,5-10jt,4
8200,20,L,1-3jt,2
8201,55,P,1-3jt,6
8202,28,L,1-3jt,2
8203,29,L,1-3jt,2
8204,47,L,1-3jt,4
8205,27,P,5-10jt,0
8206,27,L,3-5jt,2
8207,37,P,1-3jt,0
8208,48,L,3-5jt,4
8209,40,P,3-5jt,5
8210,29,L,3-5jt,3
8211,44,P,3-5jt,4
8212,48,P,1-3jt,4
8213,52,P,1-3jt,3
8214,60,L,3-5jt,6
8215,25,P,1-3jt,4
8216,54,L,1-3jt,2
8217,18,L,1-3jt,0
8218,17,L,5-10jt,2
8219,33,L,3-5jt,0
8220,33,L,1-3jt,3
8221,19,P,1-3jt,6
8222,35,L,1-3jt,1
8223,44,L,1-3jt,1
8224,50,P,3-5jt,0
8225,48,P,3-5jt,2
8226,17,L,1-3jt,2
8227,39,L,1-3jt,3
8228,31,L,1-3jt,3
8229,33,P,1-3jt,5
8230,60,P,3-5jt,0
8231,25,L,5-10jt,4
8232,25,L,3-5jt,5
8233,36,P,1-3jt,2
8234,57,L,3-5jt,1
8235,41,L,1-3jt,4
8236,22,P,5-10jt,6
8237,25,P,1-3jt,3
8238,53,P,1-3jt,1
8239,23,L,1-3jt,1
8240,46,L,1-3jt,4
8241,18,P,1-3jt,4
8242,30,P,3-5jt,2
8243,18,L,3-5jt,5
8244,17,P,5-10jt,4
8245,20,L,1-3jt,3
8246,48,P,1-3jt,1
8247,25,P,3-5jt,4
8248,49,P,5-10jt,0
8249,58,L,1-3jt,5
8250,55,P,3-5jt,5
8251,54,P,1-3jt,2
8252,49,P,3-5jt,2
8253,23,P,3-5jt,6
8254,36,L,1-3jt,5
8255,58,P,3-5jt,3
8256,19,P,3-5jt,4
8257,26,L,1-3jt,2
8258,23,P,1-3jt,1
8259,36,P,5-10jt,6
8260,39,P,1-3jt,4
8261,47,P,5-10jt,6
8262,55,P,5-10jt,4
8263,41,P,1-3jt,2
8264,22,P,3-5jt,4
8265,45,P,3-5jt,1
8266,49,L,1-3jt,3
8267,48,L,1-3jt,1
8268,34,P,3-5jt,6
8269,25,L,5-10jt,1
8270,27,L,1-3jt,5
8271,41,P,1-3jt,5
8272,49,P,3-5jt,5
8273,25,P,1-3jt,3
8274,27,L,3-5jt,1
8275,56,L,1-3jt,5
8276,35,P,3-5jt,2
8277,23,L,3-5jt,5
8278,23,P,1-3jt,4
8279,17,L,3-5jt,4
8280,20,P,1-3jt,5
8281,45,L,3-5jt,2
8282,47,L,1-3jt,6
8283,45,L,5-10jt,4
8284,49,L,1-3jt,6
8285,39,P,1-3jt,0
8286,36,P,5-10jt,6
8287,59,L,3-5jt,0
8288,20,L,5-10jt,1
8289,56,L,3-5jt,2
8290,43,L,5-10jt,2
8291,30,P,1-3jt,6
8292,21,P,1-3jt,5
8293,28,P,1-3jt,2
8294,30,P,3-5jt,6
8295,23,P,1-3jt,0
8296,37,L,3-5jt,6
8297,49,P,5-10jt,0
8298,58,L,5-10jt,1
8299,51,L,3-5jt,5
8300,22,P,5-10jt,1
8301,48,L,3-5jt,0
8302,58,L,3-5jt,3
8303,58,P,1-3jt,0
8304,44,L,1-3jt,4
8305,52,P,5-10jt,5
8306,21,L,3-5jt,1
8307,41,L,5-10jt,1
8308,45,P,3-5jt,4
8309,36,P,1-3jt,2
8310,39,L,3-5jt,1
8311,40,L,1-3jt,0
8312,38,P,1-3jt,0
8313,58,P,1-3jt,6
8314,49,P,3-5jt,3
8315,34,L,5-10jt,3
8316,44,P,1-3jt,2
8317,23,P,3-5jt,2
8318,24,P,1-3jt,4
8319,52,L,3-5jt,2
8320,35,P,5-10jt,6
8321,52,P,1-3jt,3
8322,18,L,1-3jt,2
8323,27,L,3-5jt,2
8324,52,P,5-10jt,4
8325,40,P,5-10jt,3
8326,36,L,5-10jt,4
8327,25,L,3-5jt,6
8328,33,L,1-3jt,6
8329,44,P,3-5jt,5
8330,40,L,1-3jt,4
8331,54,L,1-3jt,0
8332,47,P,5-10jt,0
8333,38,P,5-10jt,1
8334,17,L,1-3jt,0
8335,23,P,5-10jt,2
8336,27,L,3-5jt,0
8337,29,L,5-10jt,6
8338,32,L,5-10jt,0
8339,32,L,5-10jt,1
8340,29,P,5-10jt,6
8341,60,P,5-10jt,4
8342,54,L,3-5jt,2
8343,55,L,3-5jt,5
8344,57,P,3-5jt,1
8345,43,P,3-5jt,6
8346,31,P,5-10jt,0
8347,20,L,1-3jt,6
8348,39,P,5-10jt,0
8349,55,L,1-3jt,6
8350,51,P,3-5jt,6
8351,39,P,3-5jt,4
8352,28,P,5-10jt,5
8353,48,P,5-10jt,3
8354,25,P,3-5jt,1
8355,30,L,5-10jt,5
8356,50,P,5-10jt,1
8357,21,P,3-5jt,0
8358,37,L,3-5jt,5
8359,55,P,1-3jt,1
8360,51,P,1-3jt,0
8361,28,P,1-3jt,1
8362,50,L,3-5jt,5
8363,27,L,1-3jt,0
8364,30,L,3-5jt,0
8365,28,L,1-3jt,0
8366,34,L,5-10jt,0
8367,56,L,3-5jt,3
8368,27,P,3-5jt,0
8369,37,L,3-5jt,1
8370,59,L,3-5jt,2
8371,37,L,3-5jt,0
8372,54,L,5-10jt,3
8373,52,L,5-10jt,4
8374,26,L,1-3jt,0
8375,44,P,3-5jt,5
8376,20,P,1-3jt,0
8377,60,L,5-10jt,1
8378,45,P,1-3jt,0
8379,56,P,5-10jt,1
8380,24,L,5-10jt,1
8381,35,L,1-3jt,0
8382,49,L,1-3jt,5
8383,17,P,5-10jt,1
8384,47,L,5-10jt,4
8385,38,P,5-10jt,3
8386,57,P,1-3jt,1
8387,39,L,3-5jt,1
8388,30,P,3-5jt,3
8389,34,L,5-10jt,6
8390,50,P,1-3jt,3
8391,43,P,5-10jt,4
8392,60,P,3-5jt,0
8393,47,P,5-10jt,2
8394,21,L,3-5jt,3
8395,47,L,3-5jt,4
8396,22,P,5-10jt,2
8397,18,P,1-3jt,3
8398,55,L,3-5jt,5
8399,45,P,1-3jt,5
8400,47,P,3-5jt,2
8401,50,P,1-3jt,4
8402,18,L,1-3jt,4
8403,26,P,1-3jt,5
8404,57,P,3-5jt,6
8405,35,L,5-10jt,6
8406,41,P,5-10jt,0
8407,28,P,5-10jt,3
8408,46,P,1-3jt,3
8409,45,P,3-5jt,5
8410,58,P,3-5jt,3
8411,58,P,1-3jt,1
8412,17,P,1-3jt,6
8413,54,L,1-3jt,2
8414,53,P,1-3jt,0
8415,56,P,5-10jt,4
8416,55,P,1-3jt,2
8417,25,L,1-3jt,6
8418,54,L,1-3jt,1
8419,36,L,3-5jt,5
8420,58,P,1-3jt,4
8421,43,L,1-3jt,1
8422,21,L,1-3jt,5
8423,45,L,3-5jt,6
8424,21,P,3-5jt,5
8425,60,P,3-5jt,6
8426,47,L,3-5jt,4
8427,42,P,3-5jt,4
8428,54,L,3-5jt,2
8429,49,L,5-10jt,5
8430,33,L,1-3jt,5
8431,45,L,3-5jt,1
8432,58,P,3-5jt,0
8433,39,P,3-5jt,1
8434,37,P,3-5jt,4
8435,53,L,5-10jt,3
8436,34,P,5-10jt,1
8437,23,L,1-3jt,2
8438,23,P,5-10jt,0
8439,22,P,3-5jt,1
8440,24,P,3-5jt,3
8441,29,L,5-10jt,1
8442,31,P,1-3jt,6
8443,26,P,3-5jt,0
8444,35,P,5-10jt,1
8445,23,L,5-10jt,0
8446,58,L,1-3jt,6
8447,51,P,5-10jt,6
8448,29,P,3-5jt,0
8449,37,L,5-10jt,4
8450,31,P,1-3jt,4
8451,48,L,3-5jt,3
8452,48,P,5-10jt,6
8453,36,L,3-5jt,0
8454,32,L,1-3jt,3
8455,41,L,3-5jt,6
8456,19,P,3-5jt,6
8457,40,P,1-3jt,1
8458,38,L,5-10jt,3
8459,55,P,1-3jt,1
8460,38,P,3-5jt,4
8461,38,P,5-10jt,3
8462,33,P,5-10jt,1
8463,52,L,3-5jt,0
8464,39,L,3-5jt,4
8465,46,L,1-3jt,2
8466,20,P,5-10jt,5
8467,42,P,3-5jt,5
8468,44,L,1-3jt,1
8469,39,L,1-3jt,6
8470,38,P,3-5jt,3
8471,43,P,3-5jt,0
8472,32,P,3-5jt,1
8473,50,P,3-5jt,6
8474,55,P,5-10jt,4
8475,19,L,1-3jt,0
8476,55,L,3-5jt,1
8477,27,P,3-5jt,1
